file,fingers,maxContourArea,centerX,centerY,convexDefects,avgAngle,gesture
IMG_20220502_132324.jpg,1,5606.5,57.63800945331312,111.83751003299741,11,0,Thumbs Up
IMG_20220502_135236.jpg,1,8109.5,90.36107857040096,120.75592412191462,12,0,Thumbs Up
IMG_20220502_135239.jpg,1,7774.0,96.89111139696423,113.73085498670783,13,0,Thumbs Up
IMG_20220502_135242.jpg,1,7715.5,95.4920182316981,115.40833387337179,12,0,Thumbs Up
IMG_20220502_135250.jpg,1,27774.5,103.90719304877975,93.53003654431222,20,0,Thumbs Up
IMG_20220502_135254.jpg,1,7634.5,91.38112078939899,123.06505555919401,16,0,Thumbs Up
IMG_20220502_135256.jpg,1,7154.5,92.30924592913551,117.76506627530458,13,0,Thumbs Up
IMG_20220502_135257.jpg,1,6830.5,95.95361491350072,121.04579947783226,14,0,Thumbs Up
IMG_20220502_140129.jpg,1,13792.0,77.65506573859241,151.84616686001547,12,0,Thumbs Up
IMG_20220502_140131.jpg,1,14069.5,76.25124086380704,148.79360792257484,8,0,Thumbs Up
IMG_20220502_140132.jpg,1,13232.0,77.26932184602983,152.35372581620314,11,0,Thumbs Up
IMG_20220502_140139.jpg,2,16853.0,100.67820763860044,107.92811368895745,3,65.10649243137618,Peace
IMG_20220502_140146.jpg,1,13974.0,74.80621153570918,139.11750393588093,10,0,Thumbs Up
IMG_20220502_140147.jpg,1,12507.5,73.94003597841295,138.09374375374776,11,0,Thumbs Up
IMG_20220502_140148.jpg,1,12419.5,74.18111303460955,138.3646416254009,8,0,Thumbs Up
IMG_20220502_141513.jpg,1,7720.5,93.37968179953802,135.61753340673098,15,0,Thumbs Up
IMG_20220502_141516.jpg,1,7427.5,95.53301918545944,139.27855940760688,12,0,Thumbs Up
IMG_20220502_141519.jpg,1,7596.0,89.10349745480077,126.83925750394944,13,0,Thumbs Up
IMG_20220502_141524.jpg,1,10374.0,96.92739862476704,112.64107383844225,15,0,Thumbs Up
IMG_20220502_141536.jpg,1,5227.0,94.43995918627638,117.74650851348765,8,0,Thumbs Up
IMG_20220502_141538.jpg,1,5432.5,93.16333793526614,121.84095720202485,9,0,Thumbs Up
IMG_20220502_141556.jpg,1,6509.0,85.29070005633226,110.57794336047523,9,0,Thumbs Up
IMG_20220502_142248.jpg,1,15324.0,68.8275907073871,152.1425215348473,5,0,Thumbs Up
IMG_20220502_142251.jpg,2,15262.0,70.15537500546019,154.37092124230114,4,78.28797282914209,Peace
IMG_20220502_142253.jpg,2,15726.5,71.24631460697972,151.35998685869922,7,75.96375653207353,Peace
IMG_20220502_142258.jpg,1,23604.5,119.51041115041623,66.68340076397861,10,0,Thumbs Up
IMG_20220502_142307.jpg,1,17177.0,78.18389901224505,140.81107488696122,7,0,Thumbs Up
IMG_20220502_142309.jpg,1,16505.0,76.61882257901645,144.62932444713724,5,0,Thumbs Up
IMG_20220502_142311.jpg,1,15477.0,76.98170403394283,147.47496284809716,8,0,Thumbs Up
IMG_20220509_130208.jpg,1,8082.0,59.030417388435204,122.50379444032005,17,0,Thumbs Up
IMG_20220509_130210.jpg,1,8105.5,56.02780005346164,123.73431620504596,14,0,Thumbs Up
IMG_20220509_130212.jpg,1,8021.5,57.57217062477923,137.5297014274138,15,0,Thumbs Up
IMG_20220509_130216.jpg,1,7075.0,56.86541813898704,114.13575971731449,21,0,Thumbs Up
IMG_20220509_130235.jpg,1,6153.5,61.73267246282603,114.41485875247147,14,0,Thumbs Up
IMG_20220509_130237.jpg,1,5869.0,64.91537456693361,111.13619583120348,14,0,Thumbs Up
IMG_20220509_130239.jpg,1,5718.5,62.61018332313252,114.75369415056396,15,0,Thumbs Up
IMG_20220509_130949.jpg,1,5089.0,93.68962468068383,125.92336411868736,10,0,Thumbs Up
